Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2024-1-29 13:5:50.40	0.0063	0.0029	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.40	0.0063	0.0029	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.45	0.0039	0.0005	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.45	0.0039	0.0005	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.50	0.0015	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.50	0.0015	0.001	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.55	0.0039	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.55	0.0039	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.60	0.002	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.60	0.002	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.65	0.0044	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.65	0.0044	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.70	0.0063	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.70	0.0063	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.75	0.0029	0.0	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.75	0.0029	0.0	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.80	0.0029	0.0	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.80	0.0029	0.0	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.85	0.0034	-0.0005	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.85	0.0034	-0.0005	0.9966	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.90	0.0044	0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.90	0.0044	0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.95	0.0044	-0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.95	0.0044	-0.001	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.100	0.0068	0.0	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.100	0.0068	0.0	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.105	0.0054	0.0039	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.105	0.0054	0.0039	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.110	0.0059	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.110	0.0059	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.115	0.002	0.0	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.115	0.002	0.0	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.120	0.0034	0.0	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.120	0.0034	0.0	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.125	0.0024	-0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.125	0.0024	-0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.130	0.0039	0.0	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.130	0.0039	0.0	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.135	0.0044	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.135	0.0044	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.140	0.0039	0.002	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.140	0.0039	0.002	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.145	0.0039	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.145	0.0039	0.002	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.150	0.0049	0.0024	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.150	0.0049	0.0024	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.155	0.0034	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.155	0.0034	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.160	0.0029	0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.160	0.0029	0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.165	0.0068	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.165	0.0068	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.170	0.0054	0.0015	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.170	0.0054	0.0015	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.175	0.0044	0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.175	0.0044	0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.180	0.0029	0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.180	0.0029	0.001	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.185	0.0044	0.0005	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.185	0.0044	0.0005	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.190	0.0044	0.0	1.0034	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.190	0.0044	0.0	1.0034	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	966	-2506	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.195	0.0049	0.0005	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.195	0.0049	0.0005	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.200	0.0049	-0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.200	0.0049	-0.0005	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.205	0.0034	-0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.205	0.0034	-0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.210	0.0044	0.0029	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.210	0.0044	0.0029	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.215	0.0049	0.0024	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.215	0.0049	0.0024	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1222	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.220	0.0044	-0.0005	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.220	0.0044	-0.0005	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.225	0.0044	-0.001	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.225	0.0044	-0.001	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.86	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.230	0.0034	-0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.230	0.0034	-0.0005	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.235	0.0059	0.002	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.235	0.0059	0.002	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	966	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.240	0.0044	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.240	0.0044	0.002	0.9976	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.245	0.0059	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.245	0.0059	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.250	0.0039	-0.0005	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.250	0.0039	-0.0005	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.255	0.0034	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	24.05	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.255	0.0034	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	24.05	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.260	0.0029	0.001	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.260	0.0029	0.001	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1222	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.265	0.0044	-0.002	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.265	0.0044	-0.002	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.270	0.0073	0.0039	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.270	0.0073	0.0039	1.0024	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.275	0.0054	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.275	0.0054	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.280	0.0029	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.280	0.0029	0.0015	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.285	0.0015	-0.0015	0.9961	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.285	0.0015	-0.0015	0.9961	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.290	0.0024	-0.0015	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.290	0.0024	-0.0015	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.295	0.0039	0.0	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.295	0.0039	0.0	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.300	0.0024	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.300	0.0024	0.001	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.305	0.0049	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.305	0.0049	0.0	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.61	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.310	0.0044	0.0034	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.310	0.0044	0.0034	1.0015	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.315	0.0049	0.002	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.315	0.0049	0.002	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.320	0.0024	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.320	0.0024	0.0015	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.325	0.0044	0.0	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.325	0.0044	0.0	1.002	0.0	0.0	0.0	0.33	-1.566	51.52	23.54	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.330	0.0034	-0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.330	0.0034	-0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.335	0.0039	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.335	0.0039	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.340	0.0054	0.0005	1.0039	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.340	0.0054	0.0005	1.0039	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.345	0.0044	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.345	0.0044	0.0	0.999	0.0	0.0	0.0	0.33	-1.566	51.52	23.67	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.350	0.0039	0.0005	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.350	0.0039	0.0005	0.9971	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1224	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.355	0.0024	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.355	0.0024	0.002	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.360	0.0034	0.0	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.360	0.0034	0.0	0.9985	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.365	0.0034	-0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.42	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.365	0.0034	-0.0005	0.9995	0.0	0.0	0.0	0.33	-1.566	51.52	23.42	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.370	0.0024	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.370	0.0024	0.0	1.001	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.375	0.0054	0.002	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.375	0.0054	0.002	1.0005	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.380	0.0059	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.380	0.0059	0.001	1.0	0.0	0.0	0.0	0.33	-1.566	51.52	23.73	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
 2024-1-29 13:5:50.385	0.0039	0.0015	0.998	0.0	0.0	0.0	0.33	-1.566	51.52	23.8	1223	967	-2507	None	None	None	None	-0.90057	-0.00122	0.00186	-0.43457
